order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
UM74UrRHSynC,5J610IdTdmSB,delivered,2017-04-03 22:00:31,2017-04-03 22:15:14,2017-04-19 14:24:05,2017-05-04
Sy4GSrOVk0Sa,bArkajMqH2iL,delivered,2018-07-04 12:47:34,2018-07-05 16:27:10,2018-07-06 16:24:42,2018-07-17
xIQagJE6HZ4B,vg2qq7E7TbbU,delivered,2018-04-11 12:17:31,2018-04-11 12:50:47,2018-05-02 19:58:37,2018-05-18
mCRuYU8sganT,WJIhbTiW6W8Z,delivered,2017-08-12 10:38:42,2017-08-13 10:45:15,2017-08-24 15:41:56,2017-09-05
Qx6QppPaUHlr,PhkRvDNhJKr7,delivered,2017-05-03 14:20:37,2017-05-03 14:35:26,2017-05-15 09:06:39,2017-05-29
ilOy7bYXE7Uh,WsVpiEhTQBc1,delivered,2018-05-04 15:04:35,2018-05-04 15:33:17,2018-05-09 17:12:13,2018-05-23
ph3nHRvvHu2V,Byf3J0cZfjdN,delivered,2017-11-24 16:17:04,2017-11-25 04:39:33,2017-12-03 16:48:32,2017-12-11
69fu2d7cjOkj,KDHP7kc8WUDF,delivered,2018-07-25 15:53:58,2018-07-25 16:05:24,2018-07-30 14:46:38,2018-08-16
3sZvsbNB75oY,PfOCHiNFqlU0,delivered,2017-04-28 16:28:03,2017-04-29 02:42:51,2017-09-19 13:54:18,2017-05-30
BRW8atuU2TA5,c4WVMrDHKaTY,delivered,2017-01-05 13:52:39,2017-01-07 03:44:23,2017-01-16 14:04:35,2017-02-13
tiUyy5rCQmk4,GgY4MwhCpYsC,delivered,2018-05-02 14:36:01,2018-05-02 17:54:26,2018-05-09 18:42:27,2018-05-24
qtaBgNQeKSGA,Hj19W5hZ2Oh4,delivered,2017-11-08 09:36:19,2017-11-09 04:31:09,2017-11-25 17:38:35,2017-11-28
OqioKnmX7Nse,G0yVVSMwA1o3,delivered,2018-02-11 17:02:23,2018-02-11 17:15:30,2018-02-20 14:42:04,2018-03-07
Qx5Xt0AGsbvT,ZVdCFNljP4bE,delivered,2017-10-09 17:40:38,2017-10-09 17:51:56,2017-10-18 18:22:36,2017-10-31
ukuHyO7IErfE,kLBqIh35rIO2,delivered,2018-05-18 12:52:56,2018-05-18 13:15:29,2018-06-01 21:42:44,2018-06-04
3Dpwz4LK8Rro,4pl40l5njm5m,delivered,2017-04-17 11:34:34,2017-04-17 11:45:19,2017-04-27 14:46:24,2017-05-08
XzJt93AxMzg2,Z4enjdY2bHtL,delivered,2017-09-03 08:06:30,2017-09-03 08:25:50,2017-09-08 16:26:55,2017-09-27
5ppP55mqpKjW,epawbKgZ1N2y,delivered,2018-03-27 20:40:52,2018-03-27 20:55:27,2018-04-19 19:14:33,2018-04-18
dwPEkgZb7JKo,GKRPp6U9ju4F,delivered,2017-11-14 03:16:49,2017-11-14 03:30:17,2017-11-27 18:52:11,2017-12-05
RIpfTAsidxZs,yAurIBP7UT0Y,delivered,2018-02-19 01:49:59,2018-02-20 07:27:25,2018-03-13 15:16:53,2018-03-15
PMeXT9LcqavV,DF3crNCrnBHA,delivered,2017-11-28 23:30:02,2017-11-30 02:22:31,2017-12-01 22:25:03,2017-12-12
SZASs3wKmeKH,RBMQwJJloS9n,delivered,2017-12-12 19:45:01,2017-12-12 19:55:26,2018-01-03 16:19:40,2018-01-09
7GqiC2pPqF4w,h2w6k7LtSucf,delivered,2018-01-19 11:00:44,2018-01-19 11:14:21,2018-01-23 19:54:36,2018-02-14
WZLjhIwC6HBq,mFBK3WrTs2Gq,delivered,2018-07-05 00:58:05,2018-07-06 03:11:21,2018-07-14 00:04:50,2018-07-25
vFyDhtYC3SfF,yB4cUVNyNcqt,delivered,2018-08-21 14:02:41,2018-08-23 02:50:16,2018-08-28 19:20:56,2018-09-21
BSUsorFTPgGk,2yk6UMsyk0J2,delivered,2018-04-18 20:37:39,2018-04-18 20:50:34,2018-04-25 18:07:23,2018-05-14
JvpFntYcnkz3,Fj87ONc7odGl,delivered,2017-12-04 09:50:25,2017-12-05 11:30:00,2018-01-03 18:17:36,2017-12-28
kJ0UfGxr2T8V,j2WrFusyTVad,delivered,2018-04-08 18:56:27,2018-04-08 19:10:16,2018-04-24 22:55:58,2018-05-04
Z47lfEO2TQqt,qxxzYhAPLBTE,delivered,2018-01-04 17:50:02,2018-01-06 09:53:31,2018-01-16 18:24:30,2018-02-14
Zc8zsTa8E436,gQpWAvJtqguU,delivered,2018-03-28 11:08:29,2018-03-28 11:28:00,2018-04-06 20:08:36,2018-04-16
1h2SFUbMNoLq,qxhlvM8UR1Tg,delivered,2017-11-24 23:07:12,2017-11-25 01:16:57,2017-12-12 19:45:03,2017-12-19
LTyOGt26JjEy,Byyft7Lln1pR,delivered,2017-08-11 16:40:55,2017-08-12 16:50:19,2017-09-11 18:46:47,2017-09-13
zEopWede5pzB,NvUZStfoLvjA,delivered,2018-06-09 19:24:48,2018-06-12 04:35:48,2018-06-20 13:33:18,2018-06-28
dT5Jz3G159sa,2k78F1I0c0gJ,delivered,2017-02-21 19:06:14,2017-02-21 19:22:34,2017-03-06 11:41:50,2017-03-22
OWj4sGOVlv5w,R4pTpPFmRi9K,delivered,2018-03-06 18:38:19,2018-03-08 02:29:23,2018-03-21 00:41:51,2018-03-29
dr6lmqXRukzM,FWTVAGkMmpKw,delivered,2017-08-08 11:27:03,2017-08-10 03:16:08,2017-08-25 19:33:58,2017-09-14
aapkXQ06OKNt,onaGvIjQ5Hwa,delivered,2018-07-31 17:11:15,2018-07-31 17:44:29,2018-08-06 18:41:00,2018-08-22
LGsaohcuVSI4,0oFadZBgECxv,delivered,2017-06-22 13:37:51,2017-06-23 02:15:52,2017-07-03 15:37:39,2017-07-12
N4PcwNzFtLT6,BabcdyPK0E48,delivered,2018-02-27 18:36:39,2018-02-27 18:50:29,2018-03-13 23:44:26,2018-03-19
NUZHLTqJcLUj,1hb6T35HONwb,delivered,2017-08-22 16:50:10,2017-08-22 17:32:52,2017-09-01 21:28:55,2017-09-15
h3tcwvAkWJSD,XBOg17e9nMdx,delivered,2017-07-28 22:20:05,2017-07-28 22:35:07,2017-08-16 21:51:56,2017-08-25
e8KMKa16EMo3,TeAzdMNetczU,delivered,2017-12-15 18:35:23,2017-12-15 18:51:21,2017-12-22 22:22:35,2018-01-15
fZq0MLMOWuYc,uxFJ1mTA27lo,delivered,2018-03-14 13:42:40,2018-03-16 03:45:32,2018-04-05 11:28:45,2018-04-11
q8G6PTNRfbim,rgS10r4WXL6Q,delivered,2018-06-28 04:20:25,2018-06-28 04:30:10,2018-07-03 23:58:38,2018-07-19
4cXxgnBng47c,rf7TFNhnIqhN,delivered,2018-03-11 11:49:08,2018-03-11 12:30:52,2018-04-13 20:09:21,2018-04-03
BxDZfNPYJHlX,RCvY9Z33wvgJ,delivered,2017-11-27 16:58:45,2017-11-27 17:20:06,2018-01-09 01:15:25,2017-12-26
Ez2sHaLcRg04,a9tu3eYEZrGn,delivered,2018-02-27 23:03:40,2018-02-27 23:15:27,2018-03-03 17:56:35,2018-03-22
XLDzqeUVAZuK,QBQXNzD1NcHZ,delivered,2018-01-27 09:26:42,2018-01-30 05:31:45,2018-02-03 14:21:33,2018-02-20
2hhoTD4AZxp8,zQJ04g6bx3XB,delivered,2017-12-15 11:06:15,2017-12-15 11:13:18,2017-12-18 16:13:03,2018-01-04
x8IusIYSUPe0,zOvLHfrOyDDF,delivered,2018-06-06 15:17:39,2018-06-06 15:34:23,2018-06-16 14:44:41,2018-07-12
YeIjqcMwv1bk,Hdnkd1boO2wR,delivered,2018-06-04 18:50:01,2018-06-06 03:11:18,2018-06-08 21:47:39,2018-06-28
YRFrUQNzYleU,sKlX2RKfdA7d,delivered,2017-11-10 23:59:11,2017-11-11 00:56:08,2017-11-22 01:01:24,2017-11-30
vWf7vhLavUGO,VQPfDkVjGbqx,delivered,2017-10-19 15:32:01,2017-10-19 15:49:18,2017-10-23 18:42:23,2017-10-31
YXAi5wmKQTtH,phQDoQSHpwLC,delivered,2017-08-22 10:37:35,2017-08-22 10:50:32,2017-08-30 13:22:14,2017-09-14
IJg2zq0vxRSd,F5ygRQPKKe93,delivered,2018-04-18 11:54:50,2018-04-18 12:10:14,2018-04-23 12:18:29,2018-05-08
TyZBEn8kTMzF,SJfKhWuycX8i,delivered,2018-01-20 00:41:51,2018-01-23 03:52:41,2018-02-20 18:46:42,2018-03-20
OWKyyMPA29x2,LmqBvhXbruJa,delivered,2018-05-24 09:38:53,2018-05-24 09:53:17,2018-06-02 12:12:47,2018-06-20
WYi8PrlEOdBH,sMeKYU6qLUzH,delivered,2018-03-02 10:56:08,2018-03-02 11:15:47,2018-03-26 17:58:53,2018-04-03
k6jtdL61hJ71,GyZHrghdbHHl,delivered,2018-05-14 16:47:21,2018-05-14 17:18:42,2018-05-21 20:48:40,2018-05-28
3QdkimTGVihl,lyuWSJGeGFfc,delivered,2018-04-17 11:53:36,2018-04-17 12:30:02,2018-05-25 13:41:46,2018-05-21
9ECpxuah6Hhb,GfihmXzrljJn,delivered,2018-01-29 15:18:03,2018-01-29 15:35:26,2018-02-15 20:16:39,2018-02-22
RD9ywTuWDecM,vOnpzxT5XdYp,delivered,2017-01-17 14:23:54,2017-01-17 14:30:16,2017-02-08 08:43:59,2017-03-02
i3kPPRmzRuDw,VFW1VYBxqNDs,delivered,2018-07-27 21:30:56,2018-07-27 22:15:12,2018-08-02 18:46:49,2018-08-15
6yKTkfWdNJGo,7iECfpUODphf,delivered,2018-01-16 13:27:19,2018-01-17 04:31:13,2018-01-19 20:25:00,2018-02-14
Lp4ncy22jNYc,eSDfpU84BEsW,delivered,2018-05-08 20:34:15,2018-05-08 21:11:51,2018-05-16 19:54:30,2018-05-21
lmR0Bz2Ro2tA,vmDYxliZ64jW,delivered,2017-03-14 16:25:43,2017-03-14 16:25:43,2017-04-03 13:37:42,2017-04-10
vRkUEWXINUYb,pTKNcZV5Ie7A,delivered,2018-05-10 14:27:42,2018-05-10 14:56:46,2018-05-18 22:46:41,2018-06-01
IGMzvb88DLXO,g5WHICUQjX7f,delivered,2017-03-03 18:40:14,2017-03-04 02:10:29,2017-03-13 11:30:49,2017-03-22
sXtnPwceeO6x,QGYDflfCvd1W,delivered,2017-05-21 12:26:59,2017-05-22 19:35:10,2017-06-19 15:32:50,2017-06-22
f2fIR0HrjQOR,zpQ9cSvnXAWJ,delivered,2018-05-29 22:36:36,2018-05-29 22:54:30,2018-06-06 19:22:48,2018-06-21
ZXO2OggASwdS,HTgfNJSlQCf6,delivered,2018-05-17 15:46:16,2018-05-18 02:36:19,2018-06-04 16:36:35,2018-06-13
YCKzVsKyjedi,R9OvbuaBDnlf,delivered,2017-08-08 20:26:31,2017-08-08 20:43:31,2017-08-14 12:46:18,2017-08-30
1f9jILrFR8bb,8VBIze4v4Zye,delivered,2017-01-19 20:45:08,2017-01-21 03:10:43,2017-01-30 19:47:59,2017-02-17
In5d6touu1aY,KjAqoDQkIZHg,delivered,2017-08-14 08:40:46,2017-08-14 08:55:17,2017-08-17 19:52:33,2017-09-01
EMbN6fyltIw1,og3h0u300Sms,delivered,2018-04-23 13:54:51,2018-04-24 18:23:54,2018-05-03 19:12:15,2018-05-11
c9SD1Tt1b18K,jtmuBHhNWne6,delivered,2017-06-11 00:04:07,2017-06-11 01:10:13,2017-06-19 18:11:44,2017-07-03
8aXR2Ve1G5Eu,JgKwQGgZONBk,delivered,2017-05-16 11:44:40,2017-05-18 02:30:21,2017-05-22 18:32:40,2017-05-29
PcZdLq62Q6tv,FmhzSVA7SgwW,delivered,2018-04-04 17:26:30,2018-04-05 17:29:50,2018-04-19 16:48:58,2018-04-30
CzTIRPfZREn5,rWnlKBTJWbNO,delivered,2017-06-21 13:53:48,2017-06-21 14:05:24,2017-07-17 16:56:38,2017-07-11
9HHPRBXbwoX8,lEoUVANIznOo,delivered,2017-09-08 12:00:21,2017-09-12 04:35:22,2017-09-20 19:22:36,2017-09-26
MGnTZSAImYjl,zBcLkZXi75IX,delivered,2018-02-05 00:09:43,2018-02-05 00:30:36,2018-02-14 13:09:26,2018-03-01
Owio16HZeqnm,IfttZpmHUNfE,delivered,2017-07-06 18:23:33,2017-07-08 03:25:30,2017-07-21 18:08:45,2017-08-11
W7RWtAaZn38J,96jDQwGmz5UB,delivered,2018-08-07 21:18:51,2018-08-07 21:30:16,2018-08-17 19:32:33,2018-08-20
iVO9rORc5WNN,wZCrCbfxsvzH,delivered,2018-03-22 11:43:09,2018-03-22 11:55:40,2018-03-27 18:58:35,2018-04-13
MIBeQoYtTqS5,few5HHuReq4p,delivered,2017-11-21 10:29:16,2017-11-23 02:47:36,2017-12-20 12:47:02,2017-12-06
q1hwIUGWUewR,lpdhj04VePFB,delivered,2017-06-15 11:46:47,2017-06-15 12:02:56,2017-06-27 16:19:43,2017-07-10
0rBjZgvxGuLR,sQ3678a8670q,delivered,2018-04-03 11:34:06,2018-04-03 11:49:04,2018-04-11 00:47:42,2018-04-26
rSJFiLeSGlRg,cKabA2lIKBVx,delivered,2017-09-27 09:24:47,2017-09-28 09:28:15,2017-10-03 23:49:56,2017-10-20
PKVUlrs6jPNE,qVqUQaLZaOpZ,delivered,2018-07-03 14:25:07,2018-07-05 16:40:25,2018-07-10 13:23:40,2018-08-03
15ZnBzs4RrIZ,Nbel54jwXSMA,delivered,2017-11-28 16:55:47,2017-11-28 17:15:09,2017-12-19 20:34:27,2017-12-18
KZcp32wqo8Z9,IYERdB7zSLcc,delivered,2017-08-28 17:09:05,2017-08-28 17:25:02,2017-09-05 18:23:22,2017-09-25
vjvcnms5Q4U7,OD28m3AdAK08,delivered,2017-05-15 22:02:38,2017-05-15 22:10:19,2017-05-29 15:43:09,2017-06-26
faV9lPU7EIVa,cM6HIgLzKjJk,delivered,2017-11-16 12:21:23,2017-11-16 12:35:33,2017-11-24 20:42:59,2017-11-29
VydBu8j4V9kB,pBgDjAqTpPjJ,delivered,2017-12-22 15:43:22,2017-12-22 16:31:23,2018-01-10 18:38:56,2018-01-22
adlXfXDdAv02,BYacsLwz2FGG,delivered,2018-07-26 17:49:11,2018-07-26 18:24:00,2018-08-02 00:42:52,2018-08-17
xVPQiFiqNUM2,GRJMq5pDvSf8,delivered,2018-08-22 13:57:22,2018-08-22 14:05:10,2018-08-29 17:51:40,2018-09-17
R9DzANBvatuI,UJct3Xx0H5ic,delivered,2017-04-24 21:22:15,2017-04-24 21:30:17,2017-04-27 14:44:47,2017-05-17
OkV91eGQOCrN,vmVxtzHOzSKD,delivered,2017-05-03 10:49:36,2017-05-03 11:10:19,2017-05-22 23:18:28,2017-06-05
CEi5y570eFUK,be9AnQSZYzu7,delivered,2017-11-24 22:39:49,2017-11-25 01:52:10,2017-12-23 16:07:16,2017-12-22
l1mhReM6eYZV,hQIuI1qad11r,delivered,2017-11-02 00:19:30,2017-11-04 08:05:27,2017-11-09 16:58:33,2017-11-16
9MQ1jIyMFuw7,BhWh3AXnDVBm,delivered,2018-01-30 08:46:12,2018-02-01 02:52:44,2018-02-07 10:54:52,2018-02-15
oYgchAZwQjBx,fnvRQeTASXYd,delivered,2017-11-29 11:03:39,2017-11-30 02:23:36,2017-12-18 11:59:02,2017-12-22
EeEsB0Wf3QZP,aVn8Z0Q8Pu0H,delivered,2017-11-25 02:14:10,2017-11-25 02:54:28,2017-12-04 16:58:57,2017-12-19
Uh6gTaeqAbPe,bKzZtAJjSGba,delivered,2017-11-18 10:38:05,2017-11-18 10:50:58,2017-11-27 20:38:43,2017-12-07
rTJbZkvmVn2q,m1FEaCaNasgU,delivered,2017-10-06 13:30:12,2017-10-06 13:49:17,2017-10-17 22:08:13,2017-10-31
O1crvUU1SbEO,SsZnpxCklhZv,delivered,2017-11-26 18:31:43,2017-11-26 18:54:31,2017-12-06 16:07:14,2017-12-15
1xPuz1KY2dDZ,LnkggxhcfkrQ,delivered,2018-08-09 20:36:13,2018-08-09 20:50:14,2018-08-25 00:46:26,2018-09-05
S4y6aJ7pTH83,gXn2Atm7uRyX,delivered,2018-02-22 00:52:23,2018-02-22 07:10:29,2018-03-05 18:07:53,2018-03-21
PIsZK603bmeY,rWPFtekJiwaq,delivered,2018-05-07 11:26:23,2018-05-07 17:56:47,2018-05-14 18:44:43,2018-05-29
dQvIjupBmCy0,8ZOLwrAE6nZI,delivered,2018-05-02 09:12:02,2018-05-02 09:33:07,2018-05-10 20:24:28,2018-05-24
Xu2EXC4XUiEp,rDkmOlq4Yr7l,delivered,2018-03-16 20:00:07,2018-03-16 20:10:30,2018-03-26 18:42:19,2018-04-10
qBsFusi7dhZN,bcWdRcZ40k1V,delivered,2017-11-15 13:43:11,2017-11-17 08:47:00,2017-11-28 21:41:30,2017-12-05
UJcOIhDEfQFg,HlOdb6ws0Era,delivered,2017-12-18 09:44:19,2017-12-18 10:12:40,2017-12-19 19:04:24,2018-01-05
srPlQY5QpsrF,CCWXaWXGwmge,delivered,2018-02-21 10:46:33,2018-02-22 11:15:34,2018-03-09 22:06:47,2018-03-16
LUyTf7FWBkdw,wpv0FfaQbvxd,delivered,2017-09-29 19:42:52,2017-09-30 20:11:27,2017-10-16 06:59:50,2017-11-03
5NfsbjmOYWpU,xGproFHGqLPo,delivered,2018-02-11 13:41:56,2018-02-11 13:55:20,2018-03-04 18:36:26,2018-03-06
Suv6mbsyF9el,WCT8hj4scJDD,delivered,2017-10-13 13:20:09,2017-10-13 13:35:15,2017-11-09 13:38:02,2017-11-08
zcab0GqUTv4H,h3p4nguY77iW,delivered,2018-08-20 14:56:58,2018-08-21 05:09:36,2018-08-29 18:32:16,2018-08-29
ANr2BLz1BYzC,RJsgtHIuQYVr,delivered,2018-04-18 00:16:21,2018-04-20 07:10:54,2018-04-30 12:46:41,2018-05-11
OLztkTD7GaW7,4DICgQ7GHiq1,delivered,2017-05-19 15:18:52,2017-05-19 15:35:16,2017-05-27 05:07:00,2017-06-12
pkOxvGObRDqc,ZDUljCu7CHgV,delivered,2018-01-03 08:59:24,2018-01-03 09:09:22,2018-01-09 13:53:27,2018-01-26
BK2pptwVpQRD,1Y0m5F4SaqH6,delivered,2017-05-21 13:51:37,2017-05-21 14:05:16,2017-06-03 08:32:36,2017-06-12
FsvvoblFbX2n,d0FwBQxoohyk,delivered,2018-02-27 23:58:20,2018-02-28 00:15:43,2018-03-14 16:54:41,2018-03-27
z3EDT5NDlKOQ,svlDxXWqsxEg,delivered,2018-05-06 00:15:18,2018-05-06 00:30:34,2018-05-17 21:38:32,2018-05-29
4G3JUjJAUtpM,q9nxmffCtQLy,delivered,2017-10-06 08:49:54,2017-10-06 09:07:13,2017-10-17 00:08:46,2017-10-30
emyNt0SajFwr,QgdDjmsohktq,delivered,2017-11-14 13:58:30,2017-11-14 14:10:36,2017-12-11 14:42:03,2017-12-08
qIq9Ee79vMiP,lVTREQZK0FhY,delivered,2018-06-14 08:30:25,2018-06-14 08:58:43,2018-06-21 19:58:22,2018-07-17
ANhi8zIwMrse,6MKbmP4KLRvT,delivered,2018-01-25 13:11:59,2018-01-25 13:38:45,2018-02-16 19:26:40,2018-03-02
FPK4cLhBDFeM,k5mzbbfYzpLl,delivered,2018-08-22 18:32:39,2018-08-22 18:45:09,2018-08-27 14:58:29,2018-09-11
jkBmBgx4rC8H,9EwHjZHLhmqK,delivered,2018-02-23 11:50:18,2018-02-23 12:31:41,2018-03-05 20:28:48,2018-03-26
wbElzOc56zpR,ILwVohK7fd6W,delivered,2017-11-26 23:30:01,2017-11-26 23:53:18,2017-12-05 17:47:43,2017-12-20
QR2h2H25Fa4b,1McCiicSIOwg,delivered,2018-01-24 19:08:35,2018-01-24 19:19:29,2018-02-22 19:13:54,2018-03-08
XTco06M8HbGz,tQyeFyEMDS6O,delivered,2017-06-05 22:02:18,2017-06-05 22:10:21,2017-06-14 13:39:01,2017-06-26
qBeN12K9ZCR4,CkZ46YTcIc8B,delivered,2017-07-18 13:51:37,2017-07-18 14:05:24,2017-08-02 16:14:43,2017-08-11
berGRAxIHOI3,mCNtxZX368AC,delivered,2018-01-07 20:09:08,2018-01-07 20:27:28,2018-01-22 20:46:19,2018-02-14
lbZVCLSGbeue,jBoiWxc7ZYfQ,delivered,2018-06-18 08:40:19,2018-06-18 09:13:52,2018-06-24 12:42:41,2018-07-16
sBKz82I7AJDH,ci4NPQyWekHX,delivered,2018-07-31 22:01:48,2018-07-31 22:40:24,2018-08-06 17:08:40,2018-08-13
cgyeT5HFPsvi,1dibYyPYjxMk,delivered,2017-02-24 20:50:22,2017-02-25 11:25:13,2017-03-21 14:04:08,2017-04-06
FVUyFnafnD2K,IIdEAdPAT00d,delivered,2017-05-15 10:10:47,2017-05-15 10:23:03,2017-05-22 19:43:00,2017-05-31
FLhTilkW2o54,91FCx5T78gNt,delivered,2018-02-14 22:40:28,2018-02-16 14:31:07,2018-02-26 23:59:10,2018-03-13
DVmX93cPMYcV,Wez3CukkxxKO,delivered,2018-06-24 21:36:08,2018-06-24 21:58:30,2018-07-02 16:24:55,2018-07-20
TrRd7s86lMOr,Fb5HxEUR8IFz,delivered,2017-12-04 21:11:15,2017-12-05 08:30:50,2017-12-26 19:13:07,2017-12-29
onPkp96GlMGV,zVxSNjU2sOaD,delivered,2018-06-28 22:30:08,2018-06-28 22:49:45,2018-07-11 23:41:44,2018-07-23
Y9jJUgetMDnR,U7Se0K9FgvQc,delivered,2018-05-03 10:09:55,2018-05-03 10:57:05,2018-05-11 22:46:21,2018-06-04
CKapRfmYR5fU,q8JMAwGOsn9r,delivered,2017-06-29 17:10:42,2017-06-29 17:25:29,2017-07-07 17:29:42,2017-07-21
waL9YLQJuEwo,ECYYKYhk20w8,delivered,2018-06-04 15:29:14,2018-06-04 15:51:50,2018-06-06 21:38:43,2018-07-05
gyU84KRiGPDH,mkldIcNCH6nm,delivered,2017-06-01 17:00:55,2017-06-03 02:30:12,2017-06-16 15:57:47,2017-06-28
43UvsjdwlAGh,G7SnVR62ACi6,delivered,2017-08-16 22:34:10,2017-08-17 00:30:12,2017-08-25 17:06:15,2017-09-20
5F11UaL9ZCII,gDUjt0V58cL7,delivered,2018-07-30 12:08:24,2018-07-30 16:05:01,2018-08-03 20:31:28,2018-08-13
BQBTT5CyiFhd,L9i4TQFuOVuD,delivered,2017-12-04 22:10:16,2017-12-05 10:30:45,2017-12-21 10:35:24,2017-12-28
tDKr42KLCa40,Q5Ku9YXvqGYI,delivered,2017-08-01 14:51:29,2017-08-03 03:04:56,2017-08-10 18:05:05,2017-08-23
1mXlELEK7gzc,b4MCbjPInpOL,delivered,2018-03-25 20:34:15,2018-03-27 03:35:14,2018-04-12 10:14:25,2018-04-19
eOvXOrSkGeCN,SENJcpsJJ4Em,delivered,2017-04-19 13:03:56,2017-04-19 16:25:13,2017-04-27 12:24:40,2017-05-11
UdZI6Mg2XOPq,YLQ29JPzBMYm,delivered,2017-05-26 20:06:30,2017-05-26 20:22:17,2017-06-13 11:48:31,2017-06-20
6nGHGR1ZbDqB,1clOtFY0Lz7j,delivered,2017-12-03 22:07:44,2017-12-03 23:15:45,2017-12-26 19:30:03,2017-12-28
2M6TkklPdvmN,X2kSQDpuRbWg,delivered,2018-07-02 23:13:07,2018-07-05 16:20:18,2018-07-10 19:05:23,2018-07-25
XaoQVufuJrH6,s1voD6IyLtTf,delivered,2017-12-01 14:27:39,2017-12-05 04:12:06,2017-12-27 21:33:32,2017-12-28
LNGBUxsZzr8k,A9pcs7eh7LEq,delivered,2017-12-20 13:12:41,2017-12-20 14:31:37,2018-01-04 17:17:25,2018-02-01
5MN9uksp3gyE,HNmFNODcSQYt,delivered,2017-10-25 16:07:23,2017-10-25 16:34:11,2017-11-01 22:44:47,2017-11-13
dDH5BDnH8cJO,32NB3eRXe5YN,delivered,2018-08-16 19:56:46,2018-08-18 02:50:09,2018-08-23 15:41:11,2018-08-29
dADvLKC8y2Ag,joYWD6MpDU1C,delivered,2018-08-18 01:21:38,2018-08-18 01:35:08,2018-08-29 23:12:04,2018-09-10
67QSQI2Vs2k3,IrcUWcIV8Te4,delivered,2018-03-16 20:11:26,2018-03-16 20:30:19,2018-03-24 16:23:33,2018-04-04
cyMxBj1Gsamg,tJv6bV1Ve3B9,delivered,2018-08-29 14:52:00,2018-08-29 15:05:22,2018-08-30 16:36:59,2018-09-03
QMyePkXzN2o9,WmdO5MiuHLQ8,delivered,2018-02-21 14:30:22,2018-02-21 14:49:31,2018-03-01 02:12:03,2018-03-07
tcuJnazQdl1j,vaIFsb6RpdqF,delivered,2018-02-14 11:19:03,2018-02-14 11:35:21,2018-02-23 00:03:27,2018-03-09
7C1Xa5DbsdOV,BOYvghVIscQb,delivered,2017-08-28 20:24:53,2017-08-28 20:44:59,2017-08-31 16:52:02,2017-09-14
5weO5MKdLzmv,233vzKmOJbM0,delivered,2017-11-24 22:03:26,2017-11-25 01:31:36,2017-12-11 18:59:47,2017-12-21
rt6XVAOsDOpc,i539MDSZCvm4,delivered,2017-11-25 07:22:45,2017-11-25 07:34:47,2017-12-07 00:44:56,2017-12-20
CShRGKynappv,hqTSGgQ3UkB2,delivered,2017-12-17 11:25:52,2017-12-17 11:32:26,2017-12-27 10:19:26,2018-01-11
NjypNBqxFNcY,RNEoTjOTWzXP,delivered,2017-11-20 12:47:07,2017-11-20 13:07:32,2017-12-04 22:49:10,2017-12-07
6C7wnqcZPQAz,Z2y18DC2yUeN,delivered,2018-04-29 18:52:56,2018-05-01 05:13:55,2018-05-10 20:28:57,2018-06-04
ECY5MGM3Sug9,cM6KfYExe415,delivered,2018-05-13 18:45:18,2018-05-13 19:12:34,2018-05-21 19:03:21,2018-06-13
zqtT5cFPtren,t64gIvGUlM8U,delivered,2017-11-19 13:23:27,2017-11-19 13:35:26,2017-12-22 17:44:27,2017-12-12
LVsRPiEz9Eon,MJ4e4BAVfFUc,delivered,2018-01-22 08:22:42,2018-01-22 14:12:44,2018-02-01 19:04:44,2018-02-14
nbcX1qZ3foXb,95ZiyEDz7BEx,delivered,2018-04-20 12:34:50,2018-04-24 19:25:22,2018-04-25 20:48:26,2018-05-08
YGHeUkQHVFPI,q6pEawPXbqzU,delivered,2017-10-27 13:28:35,2017-10-27 13:35:15,2017-10-31 16:23:45,2017-11-06
FmvzCYywE3wJ,Mp1BUL3M0wYt,delivered,2018-07-19 14:09:38,2018-07-19 14:23:00,2018-07-26 18:58:41,2018-08-03
QTP6181B0Bnt,Tw7WafWVMnSI,delivered,2017-08-21 20:47:58,2017-08-23 02:55:25,2017-09-09 16:13:50,2017-09-15
kbNiq3QjW5QG,HjqIaFDjduZq,delivered,2018-02-01 12:21:30,2018-02-01 12:35:24,2018-02-05 21:58:50,2018-02-19
rt4vm0m5JAYG,efysJTB5cxJv,delivered,2017-08-19 13:21:34,2017-08-22 04:11:03,2017-09-01 16:48:40,2017-09-13
andS7rfhQ9QY,fVJb5gJmUMiX,delivered,2018-01-22 23:36:26,2018-01-22 23:53:04,2018-02-03 13:41:41,2018-02-16
TUKaMtM11sZg,ZW0RlpVeuEit,delivered,2018-02-27 21:15:55,2018-02-28 12:50:25,2018-05-12 19:38:34,2018-04-13
qFkx93o5Pzp0,uRR6TtP5Ie5i,delivered,2018-02-16 15:19:06,2018-02-20 07:07:10,2018-03-01 20:09:09,2018-03-09
8wuIeNwEamjy,vymiRHquHHYr,delivered,2018-06-07 22:32:24,2018-06-07 22:55:51,2018-06-18 14:31:22,2018-07-17
WcBN8glGvTyx,FNl3HQZComxL,delivered,2018-08-19 22:10:33,2018-08-21 04:10:37,2018-08-29 01:13:43,2018-08-30
GNMi8bSMEC5l,SmucQhcgqCnl,delivered,2018-08-21 22:23:01,2018-08-22 22:24:38,2018-08-28 23:26:37,2018-08-30
