order_id,product_id,seller_id,price,shipping_charges,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,CustomerClusterID,CustomerPriority,ProductSeasonalClusterID,ProductSeasonalPriority,ProductSalesClusterID,ProductSalesPriority,DeliveryClusterID,DeliveryPriority,DeliveryDelay,product_category_name,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,quantity
T6W1pfRpIVsM,IM4d4jupq1ZK,hvsAdyG9JEKS,820.0,11.33,KKAF7lesB8Ik,delivered,2018-06-11 08:18:19,2018-06-11 08:31:50,2018-06-14 21:32:21,2018-07-05,1,3,0,4,3,1,1,2,-21.0,small_appliances,4306,sao paulo,SP,1,credit_card,1,831.33,350.0,20.0,20.0,20.0,1
Hzrk87Z7wKCE,5OxQWdkzr1fQ,fY3iUm5eRJsF,89.1,29.31,ImsGcRi7qCLK,delivered,2018-06-11 08:27:04,2018-06-11 08:58:04,2018-06-13 18:48:48,2018-06-25,1,3,0,4,3,1,0,3,-12.0,toys,64000,sao paulo,SP,1,credit_card,2,118.41,400.0,21.0,7.0,28.0,1
TQYTs0H62ZN4,rA0r94YD97un,yGbPyLPc8PmT,161.0,80.96,rcESvks6J2SW,delivered,2018-06-11 08:58:16,2018-06-11 09:12:18,2018-06-22 19:42:02,2018-07-11,1,3,0,4,0,4,0,3,-12.458333333333334,toys,15070,viana,MA,1,credit_card,8,241.95999999999998,250.0,16.0,2.0,20.0,1
irOtQU6SqB7E,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,35.03,8l1rgbLN6DP0,,2018-06-11 09:47:16,2018-06-11 10:17:18,,,1,3,1,3,2,2,0,3,-16.1256038647343,toys,30880,sao paulo,SP,1,credit_card,2,142.66,533.0,22.0,11.0,20.0,1
0VGKaSotLne5,o6Na5dqQ8W2g,coi9xkdo66JI,1590.0,16.29,Xv07nJooh8JC,delivered,2018-06-11 09:56:38,2018-06-11 10:17:34,2018-06-19 19:33:30,2018-07-11,1,3,1,3,1,3,0,3,-17.058823529411764,watches_gifts,93602,duque de caxias,RJ,1,credit_card,2,1606.29,314.0,18.0,11.0,14.0,1
bsmfZqzMDoYU,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,20.51,whHUruVeZR89,delivered,2018-06-11 10:08:39,2018-06-11 10:32:19,2018-06-19 18:18:49,2018-07-16,1,3,2,2,2,2,0,3,-10.742857142857142,toys,17515,rio de janeiro,RJ,1,credit_card,5,699.51,1000.0,53.0,8.0,18.0,1
7RV9etBeyUkY,6nH9i6TewSfl,pRu2LZ9MCovA,140.0,3.17,mIGh6bUCcsmH,delivered,2018-06-11 10:11:47,2018-06-11 10:32:20,2018-06-25 15:56:43,2018-07-20,1,3,0,4,3,1,0,3,-13.2,toys,11310,palmeira das missoes,RS,1,credit_card,6,143.17,4500.0,19.0,23.0,19.0,1
AaS4Ml6IAGBK,5DkegPXHMDGS,W4vKCv0p63wK,224.9,7.79,tWDfrBIZa3NS,delivered,2018-06-11 10:16:35,2018-06-12 08:41:58,2018-06-18 18:37:45,2018-07-05,1,3,0,4,3,1,0,3,-13.5,toys,3553,niteroi,RJ,1,credit_card,1,232.69,800.0,30.0,15.0,20.0,1
54FbBzdWakyi,5DkegPXHMDGS,W4vKCv0p63wK,224.9,7.79,72cNIIvmCsiA,,2018-06-11 10:16:35,2018-06-12 08:41:58,,,1,3,0,4,3,1,0,3,-13.5,toys,3553,niteroi,RJ,1,credit_card,1,232.69,800.0,30.0,15.0,20.0,1
ZuJ84L5FJl14,g0vcxv6nESHb,4cyCNWR4vh3z,42.89,50.28,fvnMLEYciwo9,,2018-06-11 10:26:21,2018-06-11 10:58:31,,,1,3,0,4,0,4,0,3,-11.375,toys,42808,sao paulo,SP,1,credit_card,3,93.17,150.0,31.0,3.0,28.0,1
92fojp7DWw4d,8nn1ppozGnWX,l1pYW6GBnPMr,548.35,34.33,ukF4gcudnABN,delivered,2018-06-11 10:31:39,2018-06-11 10:58:43,2018-06-14 19:54:46,2018-06-21,1,3,0,4,3,1,0,3,-7.0,toys,36955,sao paulo,SP,1,credit_card,1,582.6800000000001,350.0,17.0,4.0,12.0,1
Q1LShhq7tLqF,Oe9RxwZQV7Ks,5wnoHfXKSv4m,391.25,6.87,DbwJxzqdvZC2,,2018-06-11 10:33:52,2018-06-11 10:58:44,,,1,3,0,4,0,4,0,3,-10.673913043478262,toys,8344,maringa,PR,1,credit_card,1,398.12,150.0,20.0,13.0,18.0,1
27fUcvzzfbAM,USrWNwdVuUhu,lfRV5qiPQJXi,116.55,17.05,h5qCD3nox3EV,delivered,2018-06-11 10:50:23,2018-06-13 02:36:28,2018-06-18 19:28:37,2018-06-20,1,3,0,4,1,3,0,3,-9.563636363636364,electronics,9160,santos,SP,1,wallet,1,133.6,1250.0,26.0,10.0,18.0,1
OUVukEQrCaIG,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,8.43,XZxe04jNm6To,delivered,2018-06-11 10:55:45,2018-06-12 11:01:15,2018-06-25 21:21:45,2018-07-16,1,3,3,1,1,3,0,3,-11.975903614457833,health_beauty,40255,belem,PA,1,voucher,1,123.32,600.0,33.0,19.0,13.0,1
Y7IAnRkkvIqI,IJJL2iT7InlD,m6IJZtqbZBZn,889.9,38.63,dY4hiUj89Zps,,2018-06-11 11:03:55,2018-06-11 11:15:40,,,1,3,1,3,1,3,0,3,-11.85,toys,64290,sao paulo,SP,1,credit_card,3,928.53,450.0,16.0,4.0,20.0,1
do6k60PHfOpO,uxoiOP44wK3M,EEI4YCtw3bJe,532.99,9.27,wVmBqZJ7L2Xk,delivered,2018-06-11 11:10:56,2018-06-11 11:40:12,2018-06-18 19:48:32,2018-07-04,1,3,0,4,3,1,0,3,-16.0,toys,17509,sao joao de meriti,RJ,1,credit_card,4,542.26,2450.0,30.0,20.0,11.0,1
py2iyNrSnsW6,bzjYlIXvMlYp,mFvZj7UmZKhl,367.9,46.26,aQZPzMrGvYUi,,2018-06-11 11:11:00,2018-06-11 11:39:44,,,3,1,0,4,3,1,0,3,-13.4,toys,83570,teresina,PI,1,credit_card,1,414.15999999999997,350.0,16.0,22.0,17.0,1
vJW1r45kDaPe,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,33.49,7hpUeBlObdpo,,2018-06-11 11:11:37,2018-06-11 11:40:57,,,1,3,3,1,1,3,0,3,-11.975903614457833,health_beauty,17300,canarana,MT,1,credit_card,2,148.38,600.0,33.0,19.0,13.0,1
mr0f5xRXBjSM,ZCnoDNsOrsOT,hLW5pG3JWHbF,58.1,17.02,juVIzHJPQFxj,,2018-06-11 11:11:38,2018-06-11 11:39:44,,,1,3,0,4,3,1,2,1,0.0,toys,57081,sao paulo,SP,1,credit_card,5,75.12,750.0,40.0,15.0,22.0,1
m2PvDwomn1hr,NbCEcEqLULsY,hLW5pG3JWHbF,136.9,15.95,MKQVqP0ATcBV,delivered,2018-06-11 11:11:38,2018-06-11 11:39:44,2018-06-19 14:56:29,2018-06-25,1,3,0,4,0,4,0,3,-14.38888888888889,toys,57081,sao paulo,SP,1,credit_card,5,152.85,700.0,44.0,12.0,22.0,1
17oeGvk9xHic,Bzm1srRG8p9f,P4kjq7WSvXsY,25.97,90.98,aX3FNR8vK6NA,delivered,2018-06-11 11:13:35,2018-06-12 05:16:00,2018-06-19 17:10:34,2018-07-16,3,1,0,4,3,1,1,2,-27.0,toys,9732,itai,SP,1,wallet,1,116.95,150.0,16.0,16.0,16.0,1
F66fpT9LhzR0,HzWPkD7KFwYK,A7s2wiNKJ3HW,749.99,82.63,RTVrtlIXT0Th,delivered,2018-06-11 11:16:38,2018-06-11 11:40:10,2018-06-20 20:07:31,2018-07-16,1,3,0,4,3,1,1,2,-26.0,toys,81290,valenca,BA,1,credit_card,1,832.62,200.0,27.0,13.0,17.0,1
vp6SwWuGnBmU,1PEOOalySjvO,83jCJYmIYbtY,107.63,23.51,N4KKCtzir5SC,delivered,2018-06-11 11:17:59,2018-06-11 11:40:18,2018-06-29 13:36:26,2018-07-12,3,1,0,4,3,1,0,3,-10.75,toys,9411,aracaju,SE,1,credit_card,3,131.14,200.0,16.0,6.0,11.0,1
C17xtnbm0DXN,10CdCi3zYLWu,tjn9TXOjEGlU,419.9,7.52,flBZCZzCi6Bq,delivered,2018-06-11 11:31:17,2018-06-11 11:57:32,2018-06-13 15:38:01,2018-06-20,1,3,1,3,1,3,0,3,-9.469135802469136,toys,38170,sao paulo,SP,1,credit_card,1,427.41999999999996,150.0,17.0,13.0,13.0,1
qEuq6GT9L0VJ,fMtuPCbOeW60,wwigXQQAmAnx,24.79,13.95,O37smYvPX238,delivered,2018-06-11 11:35:34,2018-06-11 11:55:42,2018-06-14 11:43:24,2018-07-13,1,3,0,4,3,1,1,2,-29.0,toys,64210,blumenau,SC,1,credit_card,10,38.739999999999995,65.0,65.0,5.0,50.0,1
B2I5tHRFKG2g,HpMbJAttOmXr,UOGIrJtSldvd,359.6,7.7,vxRa8V1E4EUC,,2018-06-11 11:45:07,2018-06-12 07:57:47,,,1,3,2,2,1,3,0,3,-9.711538461538462,toys,13501,imperatriz,MA,1,wallet,1,367.3,3500.0,36.0,25.0,21.0,1
qRfwxU4J0g30,Gn0j3ZKgSHiB,TtTd2zmwbxLD,214.6,6.87,gJ60zmVQVI68,delivered,2018-06-11 11:57:29,2018-06-11 12:23:05,2018-06-14 22:16:36,2018-07-05,3,1,0,4,3,1,1,2,-21.0,cine_photo,89015,bage,RS,1,credit_card,1,221.47,100.0,16.0,15.0,11.0,1
FKzp6ZU3OsGN,4eFJ1oV09aPQ,5CWsML1OpXsm,118.99,32.36,u8vQmrDgILSW,delivered,2018-06-11 12:21:38,2018-06-11 12:38:55,2018-06-15 14:34:41,2018-07-04,1,3,0,4,0,4,0,3,-16.27777777777778,stationery,12285,brasilia,DF,1,credit_card,3,151.35,1900.0,49.0,12.0,36.0,1
XXlxqL9cEDg8,AjFi9RspMrwZ,coi9xkdo66JI,376.0,47.5,N3KvFMQLg92D,delivered,2018-06-11 12:25:47,2018-06-11 12:57:06,2018-06-22 17:42:35,2018-07-24,1,3,3,1,0,4,0,3,-13.818181818181818,audio,23870,rio de janeiro,RJ,1,credit_card,1,423.5,343.0,19.0,11.0,13.0,1
eF4kTR4NDATG,J7Qckiq1pI2T,ODK8p04ivfUv,38.49,25.47,zrzxaHc44mZ6,delivered,2018-06-11 12:33:08,2018-06-11 13:32:53,2018-06-19 16:42:45,2018-07-04,1,3,0,4,3,1,0,3,-15.0,toys,35703,sao francisco,MG,1,credit_card,8,63.96,158.0,18.0,6.0,13.0,1
h0UbRFy5Gu0Z,wdV7yJzaz3Su,RsUgQvBvc24M,236.52,20.78,S3DxK5xRvGCe,,2018-06-11 12:41:01,2018-06-11 12:59:44,,,1,3,1,3,1,3,0,3,-9.50375939849624,toys,23028,rio de janeiro,RJ,1,credit_card,1,257.3,4338.0,17.0,12.0,14.0,1
i6JOZCMlj8v0,mh7KMF2jJrlC,SixfIXbZXuJK,160.55,47.5,vK8HNHQmI3oQ,delivered,2018-06-11 12:55:47,2018-06-11 13:34:16,2018-06-25 18:12:36,2018-07-13,1,3,0,4,0,4,0,3,-14.11111111111111,toys,70770,salvador,BA,1,credit_card,1,208.05,500.0,20.0,22.0,15.0,1
hhR9ErZwxClo,cMbwMPTKE897,03udyaVfPg3w,6.19,40.01,1Mdpfr8k1Wyw,delivered,2018-06-11 12:57:32,2018-06-12 13:04:40,2018-06-18 22:04:24,2018-07-12,1,3,0,4,3,1,1,2,-24.0,baby,72602,santos,SP,1,credit_card,6,46.199999999999996,8250.0,60.0,40.0,20.0,1
ZHgwdvSJ2LLB,6FjrxbT9ClXR,RsUgQvBvc24M,122.3,29.0,PPrxGBlYyo8Z,delivered,2018-06-11 13:00:02,2018-06-11 13:33:26,2018-06-25 15:26:32,2018-07-13,3,1,0,4,3,1,0,3,-17.625,watches_gifts,21535,rio bonito,RJ,1,credit_card,5,151.3,501.0,18.0,13.0,14.0,1
gCtafmXCt54b,SMMFamFm34dl,TRuGdoZqA0ex,37.72,12.28,VhM9C1l9a08v,delivered,2018-06-11 13:15:42,2018-06-11 13:38:50,2018-06-18 16:24:32,2018-07-05,3,1,0,4,3,1,1,2,-20.5,toys,23943,sao paulo,SP,1,credit_card,1,50.0,425.0,18.0,14.0,16.0,1
kRSpN1AdD0vX,Qsi6GtmEUMDz,qnplB5uiTm6l,111.27,11.39,6ccipDX8yIm9,,2018-06-11 13:34:54,2018-06-11 14:02:11,,,1,3,0,4,3,1,0,3,-12.666666666666666,toys,89111,campinas,SP,1,credit_card,2,122.66,600.0,16.0,16.0,16.0,1
V9k5eJjSUoY9,EKXIX0pfXDPg,IfkTaAAVww4a,17.91,11.33,XIeYZjVnsGGo,delivered,2018-06-11 13:41:45,2018-06-11 14:02:52,2018-06-18 18:44:27,2018-06-28,1,3,0,4,3,1,0,3,-8.0,toys,9603,manhuacu,MG,1,credit_card,1,29.240000000000002,100.0,20.0,3.0,15.0,1
UKhnCkNNfTKc,KIYt8ODpiQyI,TBkUw9PKrND5,75.6,14.86,nFh6jy3Qycf3,delivered,2018-06-11 13:44:18,2018-06-11 16:31:45,2018-06-25 16:50:55,2018-07-03,1,3,3,1,0,4,0,3,-10.11111111111111,toys,52150,goiania,GO,1,credit_card,2,90.46,550.0,16.0,7.0,11.0,1
792GrDTE0L54,w8C23eetjm90,ryFnllpzLCdG,95.03,6.15,P7RAi8e4LDOZ,delivered,2018-06-11 13:46:46,2018-06-11 14:17:52,2018-06-18 22:04:08,2018-07-05,3,1,0,4,3,1,0,3,-16.0,toys,78255,brasilia,DF,1,credit_card,1,101.18,200.0,28.0,5.0,11.0,1
IXj6S0NZO6Mn,FONh35Us9hek,k34HgvLodB3p,12.26,11.74,hZ2OYoKGOzEa,,2018-06-11 13:57:23,2018-06-12 08:41:33,,,1,3,0,4,3,1,1,2,-20.5,toys,76812,curitiba,PR,1,credit_card,5,24.0,9950.0,47.0,20.0,60.0,1
mX4LStEnmdS9,FONh35Us9hek,k34HgvLodB3p,12.26,11.74,W1mls2BCzi22,,2018-06-11 13:57:23,2018-06-12 08:41:33,,,1,3,0,4,3,1,1,2,-20.5,toys,76812,curitiba,PR,1,credit_card,5,24.0,9950.0,47.0,20.0,60.0,1
XDy0zmR3HnSl,ZWyg4uNWPHjJ,yGbPyLPc8PmT,2899.0,6.87,huA7juRI4e0i,delivered,2018-06-11 14:11:53,2018-06-13 02:32:33,2018-06-21 11:12:17,2018-07-12,1,3,2,2,2,2,0,3,-9.844036697247706,toys,55670,vitorino,PR,1,wallet,1,2905.87,250.0,16.0,2.0,11.0,1
1o6Bi5RqiCXf,aUvBxYvPYgvN,l1pYW6GBnPMr,820.0,34.33,yrhcO6xHWyjo,delivered,2018-06-11 14:12:17,2018-06-11 16:31:31,2018-06-18 22:58:24,2018-06-21,1,3,3,1,0,4,0,3,-15.571428571428571,toys,28390,hortolandia,SP,1,credit_card,1,854.33,350.0,17.0,4.0,12.0,1
p3ZknXW9pPRl,ZCHtWJ8m7Hnh,m2zBHhCnIKh3,130.9,1.37,9HtWiWubiLDt,delivered,2018-06-11 14:15:55,2018-06-13 03:55:07,2018-07-03 21:06:10,2018-07-16,1,3,0,4,0,4,0,3,-15.428571428571429,toys,15730,esperantinopolis,MA,1,wallet,1,132.27,350.0,28.0,6.0,20.0,1
nNIEwN55oRF7,PLGOpO4CZ40L,KMUPLmVqQPcw,359.5,44.96,pAf24LSZVmEt,,2018-06-11 14:32:25,2018-06-11 15:01:29,,,3,1,0,4,3,1,0,3,-14.25,toys,81460,joao monlevade,MG,1,credit_card,2,404.46,1300.0,25.0,30.0,20.0,1
N7vx19863pP8,IJJL2iT7InlD,m6IJZtqbZBZn,889.9,23.11,8Gn0FLiUyO2F,delivered,2018-06-11 14:34:47,2018-06-12 09:31:54,2018-06-14 22:18:58,2018-07-05,3,1,1,3,1,3,0,3,-11.85,toys,56180,marica,RJ,1,credit_card,1,913.01,450.0,16.0,4.0,20.0,1
iEEo50CJ1Kan,KdHs7XTGsRWN,I4ffj2osK42R,106.74,12.86,CsbyoWn3SzGA,,2018-06-11 14:47:00,2018-06-11 15:03:07,,,1,3,0,4,3,1,0,3,-18.2,auto,72510,cangucu,RS,1,voucher,1,119.6,150.0,16.0,7.0,11.0,1
1PFcyCMDzjrB,WKdiQOjLlsBY,ZYtbaaPNs62Q,79.8,15.84,4rUQwTKM15aJ,,2018-06-11 14:50:15,2018-06-11 15:19:57,,,1,3,0,4,3,1,0,3,-15.5,toys,60348,sao paulo,SP,1,credit_card,3,95.64,1850.0,16.0,33.0,38.0,1
UHVUCIpe5K6d,ztEoP22HkfQ2,l1pYW6GBnPMr,820.0,8.29,k0su6AxFC6SP,delivered,2018-06-11 14:54:53,2018-06-12 04:57:40,2018-06-27 18:14:36,2018-07-16,1,3,1,3,1,3,0,3,-10.909090909090908,telephony,13613,potiragua,BA,1,wallet,1,828.29,300.0,17.0,4.0,12.0,1
FVyPwV0EkSkd,bJlrTdzo7s1f,vjJ7Vc2lwVIM,148.5,52.56,krb2gzeoJbPN,delivered,2018-06-11 14:57:36,2018-06-11 15:19:47,2018-06-19 23:48:40,2018-06-28,1,3,0,4,3,1,0,3,-9.857142857142858,toys,31814,bertioga,SP,1,credit_card,10,201.06,27000.0,105.0,18.0,35.0,1
Zow7tcxDaxIF,10CdCi3zYLWu,tjn9TXOjEGlU,419.9,8.82,RURtFX97V8uC,,2018-06-11 14:58:16,2018-06-11 16:31:49,,,1,3,1,3,1,3,0,3,-9.469135802469136,toys,89806,bady bassitt,SP,1,credit_card,1,428.71999999999997,150.0,17.0,13.0,13.0,1
DrTKIzcLNJBA,wMzn9pb9lo5k,G176L7hpmqu4,1899.0,13.17,w3hRCXipn6St,delivered,2018-06-11 14:58:57,2018-06-12 09:37:21,2018-06-16 16:32:21,2018-07-12,3,1,3,1,3,1,0,3,-18.428571428571427,toys,5085,campinas,SP,1,credit_card,1,1912.17,300.0,59.0,8.0,36.0,1
42B5Rr0K2aM6,rdR05zuBsSJ0,dueCajRNsGcT,264.5,45.37,IdP3pqSBH8PN,delivered,2018-06-11 15:01:51,2018-06-11 15:20:52,2018-06-13 18:56:38,2018-06-20,3,1,0,4,3,1,0,3,-12.857142857142858,fixed_telephony,4766,sao paulo,SP,1,credit_card,4,309.87,750.0,30.0,10.0,20.0,1
pdpVeOTKlnak,qHbeigz1Rld7,l1pYW6GBnPMr,48.99,44.26,vPjuu5f0EhgH,delivered,2018-06-11 15:04:13,2018-06-11 15:20:03,2018-06-18 23:07:35,2018-07-03,1,3,0,4,0,4,0,3,-11.928571428571429,telephony,64090,curitiba,PR,1,credit_card,1,93.25,300.0,17.0,4.0,11.0,1
hBeeItrqFgTa,FOVdRWa3Mx1i,vLWjzgEuN5Xb,354.9,42.85,u0KQ2AiY8R6h,delivered,2018-06-11 15:05:05,2018-06-11 15:20:35,2018-06-16 18:08:29,2018-06-25,1,3,0,4,3,1,0,3,-7.333333333333333,auto,54450,sao paulo,SP,1,credit_card,1,397.75,2950.0,41.0,19.0,41.0,1
DhbufJK6MRmf,iNOJxUNaa0Zv,qnplB5uiTm6l,133.05,16.23,JEBZ4dZfpIym,delivered,2018-06-11 15:24:27,2018-06-11 15:39:08,2018-06-13 19:54:39,2018-06-20,1,3,0,4,3,1,0,3,-9.5,toys,19806,sao paulo,SP,1,credit_card,1,149.28,250.0,30.0,30.0,30.0,1
z8h0gpzZdbkD,adyUIIpxosIs,keIZJltcHwUT,11.6,38.43,6fh2oKFMe2FT,delivered,2018-06-11 15:41:26,2018-06-11 16:31:44,2018-06-18 20:48:46,2018-06-28,1,3,0,4,3,1,0,3,-10.0,toys,78525,cotia,SP,1,credit_card,5,50.03,13450.0,60.0,32.0,42.0,1
ho7NBXZSzqoU,qHbeigz1Rld7,l1pYW6GBnPMr,48.99,6.77,OrQzFtloEXJi,delivered,2018-06-11 15:53:43,2018-06-11 16:20:08,2018-06-19 15:28:39,2018-07-05,1,3,0,4,0,4,0,3,-11.928571428571429,telephony,18203,arinos,MG,1,credit_card,1,55.760000000000005,300.0,17.0,4.0,11.0,1
b5llBjz19SBV,MqEMYLGjwPA0,yGbPyLPc8PmT,518.18,28.31,a6Gpi0aebYud,,2018-06-11 15:54:22,2018-06-11 16:21:00,,,3,1,0,4,3,1,0,3,-14.0,toys,13044,niteroi,RJ,1,credit_card,1,546.4899999999999,300.0,16.0,2.0,11.0,1
ejQWOP0DjMvk,asn79dXmEFIB,8CQ9epWunOJD,329.22,7.65,PM8m2ISbjkua,delivered,2018-06-11 15:55:22,2018-06-11 16:52:05,2018-06-20 17:12:33,2018-07-18,1,3,0,4,3,1,1,2,-19.22222222222222,toys,99490,cansancao,BA,2,voucher,1,336.87,100.0,36.0,9.0,20.0,1
ipdzrtvlLV0M,asn79dXmEFIB,8CQ9epWunOJD,329.22,7.65,WbSjVksCiPAG,delivered,2018-06-11 15:55:22,2018-06-11 16:52:05,2018-06-20 17:12:33,2018-07-18,1,3,0,4,3,1,1,2,-19.22222222222222,toys,99490,cansancao,BA,1,voucher,1,336.87,100.0,36.0,9.0,20.0,1
ANG0DfNvx6OT,asn79dXmEFIB,8CQ9epWunOJD,329.22,7.65,ISBLAB1sK3Dj,delivered,2018-06-11 15:55:22,2018-06-11 16:52:05,2018-06-20 17:12:33,2018-07-18,1,3,0,4,3,1,1,2,-19.22222222222222,toys,99490,cansancao,BA,2,voucher,1,336.87,100.0,36.0,9.0,20.0,1
WPZ5xDWJ28Iw,asn79dXmEFIB,8CQ9epWunOJD,329.22,7.65,cC4V2Y3m3Bh2,,2018-06-11 15:55:22,2018-06-11 16:52:05,,,1,3,0,4,3,1,1,2,-19.22222222222222,toys,99490,cansancao,BA,1,voucher,1,336.87,100.0,36.0,9.0,20.0,1
e1TbT7RCifQ6,asn79dXmEFIB,8CQ9epWunOJD,329.22,7.65,hyn3Yrqtdzzo,delivered,2018-06-11 15:55:22,2018-06-11 16:52:05,2018-06-20 17:12:33,2018-07-18,1,3,0,4,3,1,1,2,-19.22222222222222,toys,99490,cansancao,BA,2,voucher,1,336.87,100.0,36.0,9.0,20.0,1
7Ax1vx5uO5pb,asn79dXmEFIB,8CQ9epWunOJD,329.22,7.65,QT1muw3z6TUG,delivered,2018-06-11 15:55:22,2018-06-11 16:52:05,2018-06-20 17:12:33,2018-07-18,1,3,0,4,3,1,1,2,-19.22222222222222,toys,99490,cansancao,BA,1,voucher,1,336.87,100.0,36.0,9.0,20.0,1
I1Ud6Ne7WaHU,U9Vbh7xoUbTC,yGbPyLPc8PmT,37.84,62.6,bv8oMRBdDRYH,delivered,2018-06-11 16:04:39,2018-06-11 16:42:05,2018-06-18 21:18:45,2018-06-28,1,3,0,4,3,1,0,3,-12.5,watches_gifts,11531,belo horizonte,MG,1,credit_card,4,100.44,250.0,16.0,2.0,11.0,1
GIlIaWW2IIzC,NHyp0l7Ib6k1,8cMMpAAFEsxE,36.5,116.31,pEHFKkT7996u,delivered,2018-06-11 16:17:06,2018-06-11 17:01:32,2018-06-13 20:24:26,2018-06-20,1,3,0,4,0,4,0,3,-8.433333333333334,toys,88351,sao paulo,SP,1,credit_card,1,152.81,150.0,30.0,10.0,20.0,1
Rd7oYUONBjLg,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,33.86,DLZbgyrPF2ik,delivered,2018-06-11 16:18:46,2018-06-13 02:37:00,2018-06-20 21:25:22,2018-07-03,1,3,2,2,2,2,0,3,-10.742857142857142,toys,23095,macae,RJ,1,wallet,1,712.86,1000.0,53.0,8.0,18.0,1
EH504EqbIadr,Oe9RxwZQV7Ks,5wnoHfXKSv4m,391.25,52.83,vf7AuafGuRia,delivered,2018-06-11 16:19:00,2018-06-11 17:01:47,2018-06-21 11:12:40,2018-06-29,0,4,0,4,0,4,0,3,-10.673913043478262,toys,9445,uberlandia,MG,1,credit_card,1,444.08,150.0,20.0,13.0,18.0,1
Rdr5H2KHezEm,Oe9RxwZQV7Ks,5wnoHfXKSv4m,391.25,52.83,lLoUB22Sv2KA,delivered,2018-06-11 16:19:00,2018-06-11 17:01:47,2018-06-21 11:12:40,2018-06-29,0,4,0,4,0,4,0,3,-10.673913043478262,toys,9445,uberlandia,MG,1,credit_card,1,444.08,150.0,20.0,13.0,18.0,1
CoV9iBc6JVSS,0XSYYT1BT5Iv,yGbPyLPc8PmT,1899.0,13.99,pZYMCj9B4jdA,delivered,2018-06-11 16:22:58,2018-06-11 17:02:00,2018-06-25 13:03:16,2018-07-23,1,3,3,1,3,1,1,2,-28.0,toys,88905,conceicao do araguaia,PA,1,credit_card,2,1912.99,250.0,16.0,2.0,11.0,1
01u07YNqZF6v,3peHMbipESbB,NPzG9GmZi6FT,148.5,63.92,uETQfNn8Myim,delivered,2018-06-11 16:25:31,2018-06-11 17:02:21,2018-06-19 22:42:16,2018-07-11,3,1,0,4,3,1,0,3,-16.666666666666668,toys,13105,porto alegre,RS,1,credit_card,2,212.42000000000002,650.0,21.0,7.0,15.0,1
94elvUcMgu9x,JpyJLsSZdC9t,UOGIrJtSldvd,54.9,19.24,BKJA6K0pzNkZ,delivered,2018-06-11 16:45:25,2018-06-11 17:19:49,2018-06-13 19:04:33,2018-06-20,0,4,0,4,0,4,0,3,-8.142857142857142,toys,57445,sao paulo,SP,1,credit_card,3,74.14,9900.0,60.0,50.0,20.0,1
VqiWxH4Rx0S6,KVWfcApWMsPn,4cJY064rRFhL,72.99,37.62,x4nxgQkWbANH,delivered,2018-06-11 16:51:47,2018-06-11 17:20:47,2018-06-26 20:03:32,2018-07-16,1,3,0,4,0,4,0,3,-17.130434782608695,toys,36088,picos,PI,1,voucher,1,110.60999999999999,725.0,25.0,8.0,24.0,1
lWY0E0OBeUCp,KVWfcApWMsPn,4cJY064rRFhL,72.99,37.62,Cav3DaWEPGGl,delivered,2018-06-11 16:51:47,2018-06-11 17:20:47,2018-06-26 20:03:32,2018-07-16,1,3,0,4,0,4,0,3,-17.130434782608695,toys,36088,picos,PI,1,voucher,1,110.60999999999999,725.0,25.0,8.0,24.0,1
6IAT5WyuHejg,qICpdmVR3TuN,vjJ7Vc2lwVIM,291.5,41.13,r7CSpllSisvL,delivered,2018-06-11 16:59:53,2018-06-11 17:20:29,2018-06-23 11:07:30,2018-07-13,1,3,0,4,3,1,0,3,-10.25,computers,14022,quixada,CE,1,credit_card,15,332.63,14150.0,52.0,27.0,52.0,1
wPClnVBrcOXJ,obwSjFtX9Nw5,j9Q3kZXZJ2kw,77.97,6.87,VolQjDwTcSUl,,2018-06-11 17:02:54,2018-06-11 17:38:26,,,1,3,0,4,3,1,0,3,-14.5,toys,72329,rosario do sul,RS,1,credit_card,3,84.84,400.0,23.0,2.0,16.0,1
A8y6CHQuvK2L,VBy6T8nuWyMy,tjn9TXOjEGlU,419.9,8.82,TPwl6Ds62wrS,delivered,2018-06-11 17:07:06,2018-06-11 17:38:34,2018-06-18 17:22:04,2018-06-29,1,3,1,3,1,3,0,3,-11.15686274509804,auto,95900,pindamonhangaba,SP,1,credit_card,1,428.71999999999997,50.0,17.0,10.0,15.0,1
q6DDTfunzCsW,5QSigweVvCCV,WG2pVERAEzeW,12.35,62.81,MkRgzxZdsuiG,delivered,2018-06-11 17:08:37,2018-06-11 17:40:36,2018-06-21 13:11:05,2018-07-17,1,3,0,4,0,4,0,3,-13.8125,stationery,44255,sao mateus do sul,PR,1,debit_card,1,75.16,2283.0,27.0,35.0,35.0,1
